"bank_id","species","common_name"
3697,"Lepomis macrochirus","Bluegill"
3698,"Lepomis macrochirus","Bluegill"
7116,"Lepomis macrochirus","Bluegill"
3701,"Lepomis macrochirus","Bluegill"
3702,"Lepomis macrochirus","Bluegill"
3703,"Lepomis macrochirus","Bluegill"
3704,"Lepomis macrochirus","Bluegill"
3705,"Lepomis macrochirus","Bluegill"
4923,"Lepomis macrochirus","Bluegill"
3708,"Lepomis macrochirus","Bluegill"
5268,"Lepomis macrochirus","Bluegill"
3709,"Lepomis macrochirus","Bluegill"
5581,"Lepomis macrochirus","Bluegill"
3710,"Lepomis macrochirus","Bluegill"
3712,"Lepomis macrochirus","Bluegill"
7276,"Lepomis macrochirus","Bluegill"
3713,"Lepomis macrochirus","Bluegill"
3714,"Lepomis macrochirus","Bluegill"
3715,"Lepomis macrochirus","Bluegill"
3717,"Lepomis macrochirus","Bluegill"
6496,"Lepomis macrochirus","Bluegill"
5396,"Lepomis macrochirus","Bluegill"
3719,"Lepomis macrochirus","Bluegill"
4792,"Lepomis macrochirus","Bluegill"
4164,"Lepomis macrochirus","Bluegill"
3720,"Lepomis macrochirus","Bluegill"
4495,"Lepomis macrochirus","Bluegill"
3721,"Lepomis macrochirus","Bluegill"
3723,"Lepomis macrochirus","Bluegill"
7117,"Lepomis macrochirus","Bluegill"
3728,"Lepomis macrochirus","Bluegill"
3729,"Lepomis macrochirus","Bluegill"
3731,"Lepomis macrochirus","Bluegill"
3732,"Lepomis macrochirus","Bluegill"
4294,"Lepomis macrochirus","Bluegill"
3733,"Lepomis macrochirus","Bluegill"
3734,"Lepomis macrochirus","Bluegill"
3735,"Lepomis macrochirus","Bluegill"
5782,"Lepomis macrochirus","Bluegill"
5780,"Lepomis macrochirus","Bluegill"
5858,"Lepomis macrochirus","Bluegill"
6008,"Lepomis macrochirus","Bluegill"
6545,"Lepomis macrochirus","Bluegill"
5779,"Lepomis macrochirus","Bluegill"
6782,"Lepomis macrochirus","Bluegill"
3741,"Lepomis macrochirus","Bluegill"
3742,"Lepomis macrochirus","Bluegill"
5583,"Lepomis macrochirus","Bluegill"
3744,"Lepomis macrochirus","Bluegill"
3746,"Lepomis macrochirus","Bluegill"
5403,"Lepomis macrochirus","Bluegill"
3749,"Lepomis macrochirus","Bluegill"
3750,"Lepomis macrochirus","Bluegill"
3751,"Lepomis macrochirus","Bluegill"
3752,"Lepomis macrochirus","Bluegill"
4525,"Lepomis macrochirus","Bluegill"
3753,"Lepomis macrochirus","Bluegill"
3754,"Lepomis macrochirus","Bluegill"
3755,"Lepomis macrochirus","Bluegill"
6471,"Lepomis macrochirus","Bluegill"
6473,"Lepomis macrochirus","Bluegill"
3759,"Lepomis macrochirus","Bluegill"
3760,"Lepomis macrochirus","Bluegill"
3761,"Lepomis macrochirus","Bluegill"
3763,"Lepomis macrochirus","Bluegill"
3767,"Lepomis macrochirus","Bluegill"
3765,"Lepomis macrochirus","Bluegill"
3766,"Lepomis macrochirus","Bluegill"
3768,"Lepomis macrochirus","Bluegill"
3769,"Lepomis macrochirus","Bluegill"
3770,"Lepomis macrochirus","Bluegill"
3771,"Lepomis macrochirus","Bluegill"
3772,"Lepomis macrochirus","Bluegill"
3773,"Lepomis macrochirus","Bluegill"
3774,"Lepomis macrochirus","Bluegill"
3777,"Lepomis macrochirus","Bluegill"
3778,"Lepomis macrochirus","Bluegill"
6046,"Lepomis macrochirus","Bluegill"
3785,"Lepomis macrochirus","Bluegill"
3786,"Lepomis macrochirus","Bluegill"
3787,"Lepomis macrochirus","Bluegill"
3797,"Lepomis macrochirus","Bluegill"
4428,"Lepomis macrochirus","Bluegill"
3799,"Lepomis macrochirus","Bluegill"
3800,"Lepomis macrochirus","Bluegill"
3801,"Lepomis macrochirus","Bluegill"
3803,"Lepomis macrochirus","Bluegill"
4439,"Lepomis macrochirus","Bluegill"
3804,"Lepomis macrochirus","Bluegill"
3806,"Lepomis macrochirus","Bluegill"
3807,"Lepomis macrochirus","Bluegill"
3810,"Lepomis macrochirus","Bluegill"
3811,"Lepomis macrochirus","Bluegill"
6470,"Lepomis macrochirus","Bluegill"
3815,"Lepomis macrochirus","Bluegill"
3816,"Lepomis macrochirus","Bluegill"
3817,"Lepomis macrochirus","Bluegill"
3818,"Lepomis macrochirus","Bluegill"
3819,"Lepomis macrochirus","Bluegill"
3820,"Lepomis macrochirus","Bluegill"
5273,"Lepomis macrochirus","Bluegill"
5684,"Lepomis macrochirus","Bluegill"
3825,"Lepomis macrochirus","Bluegill"
3827,"Lepomis macrochirus","Bluegill"
3828,"Lepomis macrochirus","Bluegill"
5111,"Lepomis macrochirus","Bluegill"
4427,"Lepomis macrochirus","Bluegill"
6045,"Lepomis macrochirus","Bluegill"
3833,"Lepomis macrochirus","Bluegill"
3836,"Lepomis macrochirus","Bluegill"
3837,"Lepomis macrochirus","Bluegill"
3838,"Lepomis macrochirus","Bluegill"
3839,"Lepomis macrochirus","Bluegill"
3834,"Lepomis macrochirus","Bluegill"
3835,"Lepomis macrochirus","Bluegill"
3832,"Lepomis macrochirus","Bluegill"
3840,"Lepomis macrochirus","Bluegill"
3841,"Lepomis macrochirus","Bluegill"
3842,"Lepomis macrochirus","Bluegill"
3843,"Lepomis macrochirus","Bluegill"
3844,"Lepomis macrochirus","Bluegill"
4744,"Lepomis macrochirus","Bluegill"
3845,"Lepomis macrochirus","Bluegill"
6772,"Lepomis macrochirus","Bluegill"
3846,"Lepomis macrochirus","Bluegill"
5114,"Lepomis macrochirus","Bluegill"
3847,"Lepomis macrochirus","Bluegill"
3849,"Lepomis macrochirus","Bluegill"
3850,"Lepomis macrochirus","Bluegill"
3851,"Lepomis macrochirus","Bluegill"
5183,"Lepomis macrochirus","Bluegill"
3853,"Lepomis macrochirus","Bluegill"
3854,"Lepomis macrochirus","Bluegill"
4793,"Lepomis macrochirus","Bluegill"
6771,"Lepomis macrochirus","Bluegill"
6469,"Lepomis macrochirus","Bluegill"
5404,"Lepomis macrochirus","Bluegill"
3859,"Lepomis macrochirus","Bluegill"
3861,"Lepomis macrochirus","Bluegill"
3862,"Lepomis macrochirus","Bluegill"
4553,"Lepomis macrochirus","Bluegill"
3864,"Lepomis macrochirus","Bluegill"
3865,"Lepomis macrochirus","Bluegill"
3866,"Lepomis macrochirus","Bluegill"
3868,"Lepomis macrochirus","Bluegill"
3869,"Lepomis macrochirus","Bluegill"
3870,"Lepomis macrochirus","Bluegill"
3873,"Lepomis macrochirus","Bluegill"
4748,"Lepomis macrochirus","Bluegill"
3874,"Lepomis macrochirus","Bluegill"
6564,"Lepomis macrochirus","Bluegill"
3876,"Lepomis macrochirus","Bluegill"
5903,"Lepomis macrochirus","Bluegill"
5584,"Lepomis macrochirus","Bluegill"
3879,"Lepomis macrochirus","Bluegill"
3881,"Lepomis macrochirus","Bluegill"
3882,"Lepomis macrochirus","Bluegill"
5580,"Lepomis macrochirus","Bluegill"
3883,"Lepomis macrochirus","Bluegill"
3884,"Lepomis macrochirus","Bluegill"
3885,"Lepomis macrochirus","Bluegill"
3886,"Lepomis macrochirus","Bluegill"
3887,"Lepomis macrochirus","Bluegill"
3889,"Lepomis macrochirus","Bluegill"
3893,"Lepomis macrochirus","Bluegill"
3894,"Lepomis macrochirus","Bluegill"
3895,"Lepomis macrochirus","Bluegill"
3896,"Lepomis macrochirus","Bluegill"
3897,"Lepomis macrochirus","Bluegill"
3898,"Lepomis macrochirus","Bluegill"
4795,"Lepomis macrochirus","Bluegill"
3904,"Lepomis macrochirus","Bluegill"
3905,"Lepomis macrochirus","Bluegill"
3907,"Lepomis macrochirus","Bluegill"
3908,"Lepomis macrochirus","Bluegill"
3910,"Lepomis macrochirus","Bluegill"
4524,"Lepomis macrochirus","Bluegill"
3911,"Lepomis macrochirus","Bluegill"
3912,"Lepomis macrochirus","Bluegill"
3913,"Lepomis macrochirus","Bluegill"
1066,"Lepomis macrochirus","Bluegill"
1067,"Lepomis macrochirus","Bluegill"
6218,"Lepomis macrochirus","Bluegill"
3916,"Lepomis macrochirus","Bluegill"
5172,"Lepomis macrochirus","Bluegill"
4743,"Lepomis macrochirus","Bluegill"
3917,"Lepomis macrochirus","Bluegill"
3918,"Lepomis macrochirus","Bluegill"
3920,"Lepomis macrochirus","Bluegill"
3921,"Lepomis macrochirus","Bluegill"
3927,"Lepomis macrochirus","Bluegill"
3928,"Lepomis macrochirus","Bluegill"
3930,"Lepomis macrochirus","Bluegill"
3931,"Lepomis macrochirus","Bluegill"
3932,"Lepomis macrochirus","Bluegill"
4773,"Lepomis macrochirus","Bluegill"
3934,"Lepomis macrochirus","Bluegill"
3936,"Lepomis macrochirus","Bluegill"
6573,"Lepomis macrochirus","Bluegill"
3937,"Lepomis macrochirus","Bluegill"
3938,"Lepomis macrochirus","Bluegill"
3940,"Lepomis macrochirus","Bluegill"
3941,"Lepomis macrochirus","Bluegill"
3942,"Lepomis macrochirus","Bluegill"
4523,"Lepomis macrochirus","Bluegill"
3871,"Lepomis macrochirus","Bluegill"
3943,"Lepomis macrochirus","Bluegill"
4794,"Lepomis macrochirus","Bluegill"
5171,"Lepomis macrochirus","Bluegill"
6624,"Lepomis macrochirus","Bluegill"
3947,"Lepomis macrochirus","Bluegill"
5402,"Lepomis macrochirus","Bluegill"
3948,"Lepomis macrochirus","Bluegill"
3949,"Lepomis macrochirus","Bluegill"
3950,"Lepomis macrochirus","Bluegill"
3951,"Lepomis macrochirus","Bluegill"
3952,"Lepomis macrochirus","Bluegill"
3953,"Lepomis macrochirus","Bluegill"
3954,"Lepomis macrochirus","Bluegill"
3955,"Lepomis macrochirus","Bluegill"
3956,"Lepomis macrochirus","Bluegill"
6468,"Lepomis macrochirus","Bluegill"
3957,"Lepomis macrochirus","Bluegill"
3958,"Lepomis macrochirus","Bluegill"
3959,"Lepomis macrochirus","Bluegill"
5395,"Lepomis macrochirus","Bluegill"
3963,"Lepomis macrochirus","Bluegill"
3964,"Lepomis macrochirus","Bluegill"
3966,"Lepomis macrochirus","Bluegill"
3967,"Lepomis macrochirus","Bluegill"
3968,"Lepomis macrochirus","Bluegill"
3970,"Lepomis macrochirus","Bluegill"
5546,"Lepomis macrochirus","Bluegill"
3971,"Lepomis macrochirus","Bluegill"
3972,"Lepomis macrochirus","Bluegill"
3974,"Lepomis macrochirus","Bluegill"
3976,"Lepomis macrochirus","Bluegill"
5401,"Lepomis macrochirus","Bluegill"
3980,"Lepomis macrochirus","Bluegill"
3981,"Lepomis macrochirus","Bluegill"
5287,"Lepomis macrochirus","Bluegill"
3982,"Lepomis macrochirus","Bluegill"
3983,"Lepomis macrochirus","Bluegill"
3984,"Lepomis macrochirus","Bluegill"
3986,"Lepomis macrochirus","Bluegill"
3987,"Lepomis macrochirus","Bluegill"
5112,"Lepomis macrochirus","Bluegill"
3989,"Lepomis macrochirus","Bluegill"
3991,"Lepomis macrochirus","Bluegill"
3992,"Lepomis macrochirus","Bluegill"
3993,"Lepomis macrochirus","Bluegill"
1064,"Lepomis macrochirus","Bluegill"
3995,"Lepomis macrochirus","Bluegill"
3998,"Lepomis macrochirus","Bluegill"
3999,"Lepomis macrochirus","Bluegill"
4000,"Lepomis macrochirus","Bluegill"
4001,"Lepomis macrochirus","Bluegill"
4002,"Lepomis macrochirus","Bluegill"
4003,"Lepomis macrochirus","Bluegill"
4004,"Lepomis macrochirus","Bluegill"
4005,"Lepomis macrochirus","Bluegill"
4007,"Lepomis macrochirus","Bluegill"
6219,"Lepomis macrochirus","Bluegill"
4010,"Lepomis macrochirus","Bluegill"
4011,"Lepomis macrochirus","Bluegill"
4013,"Lepomis macrochirus","Bluegill"
4496,"Lepomis macrochirus","Bluegill"
4407,"Lepomis macrochirus","Bluegill"
5260,"Lepomis macrochirus","Bluegill"
4014,"Lepomis macrochirus","Bluegill"
4015,"Lepomis macrochirus","Bluegill"
4426,"Lepomis macrochirus","Bluegill"
4016,"Lepomis macrochirus","Bluegill"
5178,"Lepomis macrochirus","Bluegill"
4753,"Lepomis macrochirus","Bluegill"
4018,"Lepomis macrochirus","Bluegill"
4017,"Lepomis macrochirus","Bluegill"
4019,"Lepomis macrochirus","Bluegill"
4024,"Lepomis macrochirus","Bluegill"
4025,"Lepomis macrochirus","Bluegill"
4758,"Lepomis macrochirus","Bluegill"
4777,"Lepomis macrochirus","Bluegill"
4027,"Lepomis macrochirus","Bluegill"
4788,"Lepomis macrochirus","Bluegill"
4028,"Lepomis macrochirus","Bluegill"
5129,"Lepomis macrochirus","Bluegill"
4034,"Lepomis macrochirus","Bluegill"
4039,"Lepomis macrochirus","Bluegill"
4040,"Lepomis macrochirus","Bluegill"
4041,"Lepomis macrochirus","Bluegill"
6009,"Lepomis macrochirus","Bluegill"
4043,"Lepomis macrochirus","Bluegill"
7278,"Lepomis macrochirus","Bluegill"
5845,"Lepomis macrochirus","Bluegill"
4044,"Lepomis macrochirus","Bluegill"
5192,"Lepomis macrochirus","Bluegill"
4049,"Lepomis macrochirus","Bluegill"
4050,"Lepomis macrochirus","Bluegill"
4051,"Lepomis macrochirus","Bluegill"
4052,"Lepomis macrochirus","Bluegill"
4053,"Lepomis macrochirus","Bluegill"
4056,"Lepomis macrochirus","Bluegill"
4060,"Lepomis macrochirus","Bluegill"
4762,"Lepomis macrochirus","Bluegill"
5955,"Lepomis macrochirus","Bluegill"
4509,"Lepomis macrochirus","Bluegill"
4063,"Lepomis macrochirus","Bluegill"
4064,"Lepomis macrochirus","Bluegill"
4067,"Lepomis macrochirus","Bluegill"
4068,"Lepomis macrochirus","Bluegill"
4069,"Lepomis macrochirus","Bluegill"
5405,"Lepomis macrochirus","Bluegill"
7274,"Lepomis macrochirus","Bluegill"
4086,"Lepomis macrochirus","Bluegill"
4633,"Lepomis macrochirus","Bluegill"
4088,"Lepomis macrochirus","Bluegill"
4089,"Lepomis macrochirus","Bluegill"
4090,"Lepomis macrochirus","Bluegill"
5844,"Lepomis macrochirus","Bluegill"
4092,"Lepomis macrochirus","Bluegill"
4093,"Lepomis macrochirus","Bluegill"
4094,"Lepomis macrochirus","Bluegill"
4095,"Lepomis macrochirus","Bluegill"
4096,"Lepomis macrochirus","Bluegill"
4097,"Lepomis macrochirus","Bluegill"
4103,"Lepomis macrochirus","Bluegill"
4104,"Lepomis macrochirus","Bluegill"
4106,"Lepomis macrochirus","Bluegill"
4134,"Lepomis macrochirus","Bluegill"
4139,"Lepomis macrochirus","Bluegill"
4107,"Lepomis macrochirus","Bluegill"
4108,"Lepomis macrochirus","Bluegill"
4109,"Lepomis macrochirus","Bluegill"
4110,"Lepomis macrochirus","Bluegill"
4111,"Lepomis macrochirus","Bluegill"
4112,"Lepomis macrochirus","Bluegill"
4115,"Lepomis macrochirus","Bluegill"
4116,"Lepomis macrochirus","Bluegill"
4117,"Lepomis macrochirus","Bluegill"
4118,"Lepomis macrochirus","Bluegill"
4119,"Lepomis macrochirus","Bluegill"
4120,"Lepomis macrochirus","Bluegill"
4122,"Lepomis macrochirus","Bluegill"
4123,"Lepomis macrochirus","Bluegill"
5278,"Lepomis macrochirus","Bluegill"
4124,"Lepomis macrochirus","Bluegill"
4441,"Lepomis macrochirus","Bluegill"
4126,"Lepomis macrochirus","Bluegill"
4127,"Lepomis macrochirus","Bluegill"
4129,"Lepomis macrochirus","Bluegill"
5194,"Lepomis macrochirus","Bluegill"
4130,"Lepomis macrochirus","Bluegill"
4132,"Lepomis macrochirus","Bluegill"
4133,"Lepomis macrochirus","Bluegill"
4135,"Lepomis macrochirus","Bluegill"
4136,"Lepomis macrochirus","Bluegill"
4138,"Lepomis macrochirus","Bluegill"
4098,"Lepomis macrochirus","Bluegill"
4099,"Lepomis macrochirus","Bluegill"
4100,"Lepomis macrochirus","Bluegill"
4101,"Lepomis macrochirus","Bluegill"
4140,"Lepomis macrochirus","Bluegill"
4141,"Lepomis macrochirus","Bluegill"
4142,"Lepomis macrochirus","Bluegill"
6043,"Lepomis macrochirus","Bluegill"
4143,"Lepomis macrochirus","Bluegill"
7277,"Lepomis macrochirus","Bluegill"
4145,"Lepomis macrochirus","Bluegill"
4146,"Lepomis macrochirus","Bluegill"
4776,"Lepomis macrochirus","Bluegill"
4147,"Lepomis macrochirus","Bluegill"
4149,"Lepomis macrochirus","Bluegill"
4150,"Lepomis macrochirus","Bluegill"
4151,"Lepomis macrochirus","Bluegill"
4152,"Lepomis macrochirus","Bluegill"
4153,"Lepomis macrochirus","Bluegill"
6550,"Lepomis macrochirus","Bluegill"
4155,"Lepomis macrochirus","Bluegill"
4747,"Lepomis macrochirus","Bluegill"
4157,"Lepomis macrochirus","Bluegill"
4158,"Lepomis macrochirus","Bluegill"
4160,"Lepomis macrochirus","Bluegill"
5774,"Lepomis macrochirus","Bluegill"
4161,"Lepomis macrochirus","Bluegill"
5101,"Lepomis macrochirus","Bluegill"
6206,"Lepomis macrochirus","Bluegill"
5582,"Lepomis macrochirus","Bluegill"
4163,"Lepomis macrochirus","Bluegill"
2587,"Lepomis macrochirus","Bluegill"
4990,"Lepomis macrochirus","Bluegill"
2588,"Lepomis macrochirus","Bluegill"
896,"Lepomis macrochirus","Bluegill"
2586,"Lepomis macrochirus","Bluegill"
4985,"Lepomis macrochirus","Bluegill"
5202,"Lepomis macrochirus","Bluegill"
841,"Lepomis macrochirus","Bluegill"
855,"Lepomis macrochirus","Bluegill"
1008,"Lepomis macrochirus","Bluegill"
3208,"Lepomis macrochirus","Bluegill"
3209,"Lepomis macrochirus","Bluegill"
835,"Lepomis macrochirus","Bluegill"
5946,"Lepomis macrochirus","Bluegill"
448,"Lepomis macrochirus","Bluegill"
6335,"Lepomis macrochirus","Bluegill"
4925,"Lepomis macrochirus","Bluegill"
4637,"Lepomis macrochirus","Bluegill"
449,"Lepomis macrochirus","Bluegill"
838,"Lepomis macrochirus","Bluegill"
4842,"Lepomis macrochirus","Bluegill"
6377,"Lepomis macrochirus","Bluegill"
833,"Lepomis macrochirus","Bluegill"
837,"Lepomis macrochirus","Bluegill"
834,"Lepomis macrochirus","Bluegill"
5036,"Lepomis macrochirus","Bluegill"
4579,"Lepomis macrochirus","Bluegill"
1767,"Lepomis macrochirus","Bluegill"
4520,"Lepomis macrochirus","Bluegill"
843,"Lepomis macrochirus","Bluegill"
454,"Lepomis macrochirus","Bluegill"
1009,"Lepomis macrochirus","Bluegill"
845,"Lepomis macrochirus","Bluegill"
832,"Lepomis macrochirus","Bluegill"
836,"Lepomis macrochirus","Bluegill"
5123,"Lepomis macrochirus","Bluegill"
829,"Lepomis macrochirus","Bluegill"
295,"Lepomis macrochirus","Bluegill"
6333,"Lepomis macrochirus","Bluegill"
5085,"Lepomis macrochirus","Bluegill"
3272,"Lepomis macrochirus","Bluegill"
4365,"Lepomis macrochirus","Bluegill"
6958,"Lepomis macrochirus","Bluegill"
6406,"Lepomis macrochirus","Bluegill"
6091,"Lepomis macrochirus","Bluegill"
5825,"Lepomis macrochirus","Bluegill"
7140,"Lepomis macrochirus","Bluegill"
6483,"Lepomis macrochirus","Bluegill"
7279,"Lepomis macrochirus","Bluegill"
5824,"Lepomis macrochirus","Bluegill"
6769,"Lepomis macrochirus","Bluegill"
7316,"Lepomis macrochirus","Bluegill"
4321,"Lepomis macrochirus","Bluegill"
6763,"Lepomis macrochirus","Bluegill"
2132,"Lepomis macrochirus","Bluegill"
4736,"Lepomis macrochirus","Bluegill"
2078,"Lepomis macrochirus","Bluegill"
433,"Lepomis macrochirus","Bluegill"
1045,"Lepomis macrochirus","Bluegill"
4317,"Lepomis macrochirus","Bluegill"
3008,"Lepomis macrochirus","Bluegill"
1780,"Lepomis macrochirus","Bluegill"
5544,"Lepomis macrochirus","Bluegill"
2007,"Lepomis macrochirus","Bluegill"
1041,"Lepomis macrochirus","Bluegill"
6567,"Lepomis macrochirus","Bluegill"
5010,"Lepomis macrochirus","Bluegill"
1933,"Lepomis macrochirus","Bluegill"
4411,"Lepomis macrochirus","Bluegill"
131,"Lepomis macrochirus","Bluegill"
1124,"Lepomis macrochirus","Bluegill"
926,"Lepomis macrochirus","Bluegill"
6810,"Lepomis macrochirus","Bluegill"
6282,"Lepomis macrochirus","Bluegill"
6108,"Lepomis macrochirus","Bluegill"
1224,"Lepomis macrochirus","Bluegill"
6360,"Lepomis macrochirus","Bluegill"
2238,"Lepomis macrochirus","Bluegill"
2935,"Lepomis macrochirus","Bluegill"
7258,"Lepomis macrochirus","Bluegill"
5026,"Lepomis macrochirus","Bluegill"
1178,"Lepomis macrochirus","Bluegill"
6109,"Lepomis macrochirus","Bluegill"
6538,"Lepomis macrochirus","Bluegill"
473,"Lepomis macrochirus","Bluegill"
6749,"Lepomis macrochirus","Bluegill"
821,"Lepomis macrochirus","Bluegill"
5321,"Lepomis macrochirus","Bluegill"
2998,"Lepomis macrochirus","Bluegill"
935,"Lepomis macrochirus","Bluegill"
7246,"Lepomis macrochirus","Bluegill"
6591,"Lepomis macrochirus","Bluegill"
474,"Lepomis macrochirus","Bluegill"
7234,"Lepomis macrochirus","Bluegill"
1476,"Lepomis macrochirus","Bluegill"
484,"Lepomis macrochirus","Bluegill"
3292,"Lepomis macrochirus","Bluegill"
6618,"Lepomis macrochirus","Bluegill"
3227,"Lepomis macrochirus","Bluegill"
7175,"Lepomis macrochirus","Bluegill"
3061,"Lepomis macrochirus","Bluegill"
1116,"Lepomis macrochirus","Bluegill"
5769,"Lepomis macrochirus","Bluegill"
1981,"Lepomis macrochirus","Bluegill"
4518,"Lepomis macrochirus","Bluegill"
3258,"Lepomis macrochirus","Bluegill"
3261,"Lepomis macrochirus","Bluegill"
3263,"Lepomis macrochirus","Bluegill"
1872,"Lepomis macrochirus","Bluegill"
928,"Lepomis macrochirus","Bluegill"
1959,"Lepomis macrochirus","Bluegill"
1957,"Lepomis macrochirus","Bluegill"
5930,"Lepomis macrochirus","Bluegill"
6768,"Lepomis macrochirus","Bluegill"
4864,"Lepomis macrochirus","Bluegill"
4504,"Lepomis macrochirus","Bluegill"
5935,"Lepomis macrochirus","Bluegill"
5508,"Lepomis macrochirus","Bluegill"
5340,"Lepomis macrochirus","Bluegill"
6100,"Lepomis macrochirus","Bluegill"
5635,"Lepomis macrochirus","Bluegill"
189,"Lepomis macrochirus","Bluegill"
2829,"Lepomis macrochirus","Bluegill"
2087,"Lepomis macrochirus","Bluegill"
2081,"Lepomis macrochirus","Bluegill"
868,"Lepomis macrochirus","Bluegill"
299,"Lepomis macrochirus","Bluegill"
2933,"Lepomis macrochirus","Bluegill"
1442,"Lepomis macrochirus","Bluegill"
1203,"Lepomis macrochirus","Bluegill"
256,"Lepomis macrochirus","Bluegill"
129,"Lepomis macrochirus","Bluegill"
729,"Lepomis macrochirus","Bluegill"
3223,"Lepomis macrochirus","Bluegill"
920,"Lepomis macrochirus","Bluegill"
2465,"Lepomis macrochirus","Bluegill"
6707,"Lepomis macrochirus","Bluegill"
3118,"Lepomis macrochirus","Bluegill"
3353,"Lepomis macrochirus","Bluegill"
1870,"Lepomis macrochirus","Bluegill"
1706,"Lepomis macrochirus","Bluegill"
5356,"Lepomis macrochirus","Bluegill"
5375,"Lepomis macrochirus","Bluegill"
1776,"Lepomis macrochirus","Bluegill"
7205,"Lepomis macrochirus","Bluegill"
1032,"Lepomis macrochirus","Bluegill"
4356,"Lepomis macrochirus","Bluegill"
3291,"Lepomis macrochirus","Bluegill"
475,"Lepomis macrochirus","Bluegill"
2676,"Lepomis macrochirus","Bluegill"
6836,"Lepomis macrochirus","Bluegill"
5285,"Lepomis macrochirus","Bluegill"
777,"Lepomis macrochirus","Bluegill"
6013,"Lepomis macrochirus","Bluegill"
801,"Lepomis macrochirus","Bluegill"
4716,"Lepomis macrochirus","Bluegill"
526,"Lepomis macrochirus","Bluegill"
476,"Lepomis macrochirus","Bluegill"
695,"Lepomis macrochirus","Bluegill"
6169,"Lepomis macrochirus","Bluegill"
2744,"Lepomis macrochirus","Bluegill"
6699,"Lepomis macrochirus","Bluegill"
