bank_id,centroid
298,"c(-81.7977912557414, 28.3246035941662)"
3552,"c(-80.8514866180915, 28.7833996490067)"
1014,"c(-77.625, 39.063889)"
652,"c(-76.5481186348358, 36.8672232820758)"
617,"c(-76.7925, 37.79722)"
700,"c(-95.2249617712801, 29.9229616754086)"
254,"c(-81.8287844609151, 29.9289643450153)"
523,"c(-83.231667, 33.651389)"
2633,"c(-77.8348369201087, 34.3029620297298)"
565,"c(-76.6335780186108, 36.5892246547643)"
310,"c(-90.854218, 29.836273)"
2212,"c(-97.2306148644928, 30.1983091755753)"
5992,"c(-79.909995, 34.080608)"
6815,"c(-87.4920202475463, 38.7977300007341)"
670,"c(-82.4252102659156, 34.6478593075507)"
2226,"c(-114.19474, 43.350368)"
5738,"c(-82.4252102659156, 34.6478593075507)"
7070,"c(-81.8750365529683, 28.4731390007094)"
7180,"c(-75.6586688785843, 37.8445633456738)"
2342,"c(-94.4116167922513, 29.6513864853843)"
497,"c(-83.623, 34.115)"
4408,"c(-92.886424, 35.267928)"
1237,"c(-90.693056, 30.383056)"
6181,"c(-106.413969, 38.41656)"
7224,"c(-86.3094, 35.6888)"
3247,"c(-122.87256, 46.13486)"
3043,"c(-80.2653068370322, 39.0986546448898)"
70,"c(-121.577337161912, 37.7185753236833)"
2839,"c(-80.516944, 37.063611)"
1132,"c(-122.766744633721, 38.3883499623594)"
1357,"c(-123.184484217611, 45.5489539687551)"
5429,"c(-79.8283681626982, 33.0567019136187)"
566,"c(-77.4088701381297, 37.1464746956866)"
6679,"c(-75.578727, 37.910684)"
5988,"c(-95.1463933078829, 29.3072426615925)"
4891,"c(-122.566718, 38.21664)"
1642,"c(-81.2141601815412, 36.5329510849034)"
524,"c(-83.451389, 34.976389)"
6600,"c(-122.015997, 39.272836)"
5467,"c(-122.038986811901, 39.9754623774175)"
1037,"c(-81.6517526661489, 28.139427541087)"
1752,"c(-77.5608294748594, 38.4500530256181)"
567,"c(-76.4649822449995, 36.7747990484215)"
913,"c(-83.49444, 33.62885)"
1895,"c(-149.447369, 61.292067)"
7167,"c(-122.0056, 39.356718)"
7125,"c(-83.3549, 33.4511)"
778,"c(-86.5929727460067, 35.7385845770296)"
5802,"c(-86.6338157850305, 35.7341273648576)"
6777,"c(-117.7362, 47.4568)"
6532,"c(-81.6153090378847, 32.2735235081112)"
2448,"c(-92.582785, 35.655214)"
1033,"c(-89.4099050851305, 35.4945812935518)"
2088,"c(-81.4883586072059, 28.0007601118775)"
3526,"c(-81.477997, 27.989555)"
1040,"c(-81.465878091648, 28.000750922515)"
7244,"c(-77.8465679322135, 38.7483575609244)"
1215,"c(-95.2074091835627, 32.5661349579942)"
4791,"c(-81.2468, 38.6787)"
922,"c(-81.2445418230573, 38.6908728074045)"
5077,"c(-122.756886335009, 38.3686897891902)"
6664,"c(-77.5681767905194, 38.6270657614957)"
618,"c(-81.160556, 36.845278)"
1584,"c(-76.502778, 37.568889)"
290,"c(-81.95, 29.1)"
923,"c(-82.5066926035586, 39.9400872163463)"
1851,"c(-82.246702, 33.538724)"
2339,"c(-117.14863544696, 33.3674495712461)"
5342,"c(-92.152104, 42.581695)"
2821,"c(-88.106489134349, 30.8481667342793)"
6674,"c(-77.3257853921317, 37.428543942318)"
619,"c(-77.4016, 37.5508)"
6982,"c(-86.379835, 35.685153)"
2236,"c(-85.193056, 34.894167)"
4646,"c(-82.6626755209585, 28.5037434960514)"
5994,"c(-85.7070083805113, 38.1484004139854)"
5837,"c(-93.2737674032454, 30.3800992289044)"
6790,"c(-97.3768816697444, 33.3437022465422)"
6847,"c(-89.7969690171623, 37.594278527385)"
5937,"c(-92.9628638880961, 30.5252700825523)"
2720,"c(-98.115206, 30.604083)"
1049,"c(-76.1678051326892, 35.9856883297261)"
6362,"c(-84.9833192841086, 35.8406028415593)"
294,"c(-90.6143, 30.2696)"
396,"c(-90.6276, 30.2598)"
397,"c(-90.6547, 30.288)"
398,"c(-90.6458, 30.2763)"
620,"c(-77.3272, 37.5508)"
264,"c(-82.000152054484, 30.0643433200026)"
373,"c(-82.3581689230487, 28.3053000713489)"
6651,"c(-82.3459078729455, 28.2830016399839)"
3159,"c(-81.7670445325285, 28.1898184276514)"
744,"c(-80.858340389404, 33.8766732492859)"
5981,"c(-82.276293821952, 40.2228757088311)"
7196,"c(-90.264219, 41.808166)"
1065,"c(-77.4517402204796, 34.8837827339602)"
500,"c(-82.55416, 31.31583)"
6711,"c(-77.571389, 39.053611)"
513,"c(-84.913, 33.2)"
6883,"c(-78.26458, 39.24372)"
6852,"c(-93.8790130221032, 30.4019138633919)"
7195,"c(-92.2510379405012, 41.9467847324171)"
1874,"c(-84.071086, 33.584292)"
6730,"c(-91.1904055387986, 41.1096790324105)"
732,"c(-89.6859, 30.4096)"
146,"c(-120.412782027791, 40.3065345785832)"
5501,"c(-95.536997217235, 35.5298996267657)"
7302,"c(-84.844753, 33.781016)"
3287,"c(-75.8148458411696, 41.7566516461399)"
6698,"c(-79.406417, 36.284417)"
669,"c(-122.702178, 38.376386)"
2746,"c(-82.0325685430834, 27.14905832918)"
5762,"c(-88.6354404874458, 35.3748937618491)"
568,"c(-76.4897715430422, 37.1992291509537)"
6351,"c(-81.4575531121251, 31.6433719355731)"
3194,"c(-85.3700263747704, 30.0379071867492)"
6226,"c(-80.4273094063266, 39.5954143361712)"
5835,"c(-89.9560238803822, 32.8706511992645)"
6693,"c(-76.961, 37.353)"
3340,"c(-95.0651703205257, 30.2401888220774)"
327,"c(-93.477846, 30.266971)"
6039,"c(-79.4953938166422, 39.7041137663001)"
6189,"c(-76.325714, 37.08057)"
2677,"c(-84.8859004767111, 34.063504339056)"
569,"c(-77.6131383119747, 38.9684607920753)"
6986,"c(-91.6870393489419, 37.6923795762358)"
6720,"c(-79.602975, 40.922314)"
2258,"c(-76.340833, 36.846944)"
621,"c(-76.6674844681352, 38.1222102051201)"
1961,"c(-78.0257, 38.7445)"
6156,"c(-87.136355857144, 38.130281309233)"
2681,"c(-117.961322, 33.634211)"
7263,"c(-79.2779763596507, 37.0890186641419)"
6998,"c(-84.2934882105047, 39.6248211120812)"
2902,"c(-116.29696, 43.65152)"
2847,"c(-87.6299742189296, 38.6891494972304)"
6201,"c(-90.072691, 38.633938)"
1094,"c(-88.781, 38.045)"
1122,"c(-90.548563, 39.979526)"
1123,"c(-88.40844, 41.35013)"
4936,"c(-81.916021, 41.063494)"
6017,"c(-82.5659011222738, 39.9493192502889)"
6085,"c(-81.2042, 40.304)"
5983,"c(-81.204257, 40.304034)"
4847,"c(-83.2602, 40.57942)"
6323,"c(-81.2849571542736, 40.9663889195856)"
6084,"c(-83.1911944818108, 39.9537099070017)"
6217,"c(-83.191, 39.9538)"
6378,"c(-83.1977529003911, 39.9573328704561)"
6661,"c(-82.6723015196076, 39.5569820929806)"
4386,"c(-81.3494, 40.95786)"
5642,"c(-82.6148783899758, 38.9534741743944)"
6327,"c(-82.1918086809966, 40.3746023319456)"
6328,"c(-82.1963809503598, 40.4698526483495)"
6534,"c(-82.696233, 40.716946)"
6683,"c(-83.552065, 40.274754)"
6251,"c(-82.3574246356091, 39.4809412455532)"
5764,"c(-81.9080962190717, 39.4455672445946)"
5434,"c(-84.604644, 39.473862)"
4846,"c(-83.9204089768766, 39.7946889550742)"
6271,"c(-83.6135120946555, 40.5651786302194)"
6250,"c(-84.1813748441102, 39.2318776654113)"
5335,"c(-83.2361224409023, 39.8650750571192)"
5455,"c(-84.4474146595951, 39.3248555813925)"
6224,"c(-84.7900109820552, 39.1311303377101)"
4392,"c(-83.39317, 39.04569)"
6961,"c(-82.743842, 38.956567)"
5643,"c(-84.371439, 39.793129)"
4980,"c(-81.6462460571908, 40.6797463136782)"
5336,"c(-82.6650893841996, 39.6127498848625)"
5507,"c(-84.2357402179844, 39.9990060234222)"
2120,"c(-80.311219, 25.253019)"
2119,"c(-80.6703767184651, 25.3785919262401)"
3573,"c(-81.2759836943749, 24.6593386127518)"
4820,"c(-81.2704421822167, 24.6628322006911)"
3385,"c(-81.0759474581245, 24.7201305044796)"
5661,"c(-81.524833, 24.623889)"
5462,"c(-80.6844424691515, 24.9038623608882)"
6363,"c(-80.405932, 25.126517)"
3436,"c(-87.3572233383462, 30.4586477436274)"
3437,"c(-86.068456375031, 30.5229068955206)"
3438,"c(-86.2427595421212, 30.4100765571402)"
5522,"c(-86.2571855600446, 30.4263986399509)"
3457,"c(-86.251193133599, 30.4129472768086)"
3439,"c(-84.7107243446046, 30.2471877365745)"
3440,"c(-84.6439649050578, 29.982628240611)"
3455,"c(-84.917054514224, 29.9986330301364)"
3441,"c(-84.8675632455064, 29.9225035452796)"
3458,"c(-85.8867430124707, 30.2701434427742)"
3459,"c(-86.9021715914528, 30.5909564261333)"
825,"c(-81.1800839766935, 26.269467809265)"
3251,"c(-86.1309, 40.76461)"
6350,"c(-93.511231, 41.864778)"
7300,"c(-93.8316907751204, 41.7500114088229)"
3228,"c(-94.342231, 36.094954)"
5371,"c(-78.9108824338509, 33.7926847056242)"
465,"c(-83.66445, 31.12861)"
5511,"c(-90.942101, 38.260411)"
5683,"c(-87.3249470959927, 33.6204687227584)"
4624,"c(-81.03315, 39.1736)"
1095,"c(-89.1875, 37.670834)"
6115,"c(-86.810681, 39.053133)"
5816,"c(-90.958285, 29.902263)"
156,"c(-112.120157986222, 40.7848828417959)"
1478,"c(-78.706336, 38.171717)"
7210,"c(-93.622016, 42.02198)"
4215,"c(-122.826524, 47.458764)"
2577,"c(-111.670291943333, 39.3064137756035)"
622,"c(-80.366944, 37.142222)"
5588,"c(-81.3125650520292, 26.4636493007151)"
2715,"c(-81.4626970311313, 31.0076898198584)"
7188,"c(-122.022726664314, 47.4614975393537)"
4578,"c(-97.0126657844087, 37.8021646866272)"
1443,"c(-81.551148116558, 26.7638840063718)"
6379,"c(-88.5124322578281, 35.4900388289647)"
757,"c(-88.4055441757284, 30.4502369393567)"
4574,"c(-84.0813, 31.093)"
6416,"c(-77.72371, 38.31549)"
623,"c(-76.7734497609075, 37.3123305941229)"
1814,"c(-77.629722, 38.851389)"
570,"c(-77.7651926402874, 37.6154084534306)"
3307,"c(-148.986792202549, 60.8405389966785)"
3358,"c(-90.6081188952446, 30.5592357903776)"
906,"c(-90.7017, 30.5221)"
6583,"c(-86.5307516671727, 39.4745737953931)"
503,"c(-83.82717, 34.64088)"
3369,"c(-81.3925385542725, 31.8483765563995)"
4264,"c(-90.0341678177392, 29.7412360637795)"
6559,"c(-121.381, 38.287)"
424,"c(-94.642602108918, 38.8282642668828)"
4607,"c(-77.0427563250853, 38.5975748734597)"
6729,"c(-86.240806, 38.171111)"
653,"c(-77.2736950969182, 38.607444385293)"
7162,"c(-85.113471, 34.108533)"
4993,"c(-79.482979, 35.980222)"
6947,"c(-79.7061, 35.9191)"
6129,"c(-79.5351, 36.2712)"
7208,"c(-79.1142, 35.4385)"
6336,"c(-77.211209, 39.527351)"
4995,"c(-80.7039, 36.4782)"
4698,"c(-87.92758, 36.832608)"
5055,"c(-84.77705, 36.66133)"
7030,"c(-88.310356, 36.82539)"
5054,"c(-88.1777, 37.2265)"
5057,"c(-87.1488100795067, 36.8412842014196)"
5056,"c(-88.362893, 37.147589)"
3217,"c(-85.1406452261391, 36.8810266014254)"
5892,"c(-88.549, 36.8892)"
5893,"c(-88.549, 36.8892)"
5058,"c(-84.738858, 36.677756)"
6973,"c(-84.378878, 36.637686)"
5477,"c(-85.5273435469679, 36.7674406996676)"
5758,"c(-85.6005207641768, 36.7960815454539)"
5895,"c(-85.6147648006605, 36.7896975547557)"
4577,"c(-84.055293, 36.722281)"
3638,"c(-84.3823885112992, 37.1962524226912)"
5730,"c(-85.214142, 36.845571)"
5322,"c(-118.2482, 36.1542)"
5190,"c(-120.287700548526, 36.7629791294121)"
1208,"c(-95.0967571438119, 32.5459082753058)"
6205,"c(-80.616806381701, 28.5359081103202)"
7133,"c(-80.6934630450942, 28.4878708616502)"
7134,"c(-80.6646059415699, 28.460553430647)"
5281,"c(-85.571655852082, 36.6736733642676)"
1850,"c(-88.3324817882619, 36.8478001445497)"
1137,"c(-83.5777453022718, 38.1393192906186)"
992,"c(-84.2208210495521, 38.4958272748496)"
988,"c(-84.3212290939924, 38.0821677807708)"
3392,"c(-85.6658756508646, 37.7697945649451)"
993,"c(-84.4776398970316, 37.4634623046147)"
6839,"c(-88.3092783890234, 36.8552514254209)"
986,"c(-86.7393895883613, 37.1961094137835)"
2994,"c(-87.8999048302248, 37.848506586041)"
1454,"c(-88.4641642642895, 37.3566410046184)"
2632,"c(-85.3017650994021, 37.5352744233958)"
2027,"c(-82.9415029146796, 38.7355623894469)"
994,"c(-84.1940508617433, 38.02315179479)"
3636,"c(-85.6737539845168, 37.7737459560912)"
6010,"c(-84.484863, 38.045654)"
1815,"c(-84.7288640031451, 36.9262097774785)"
2558,"c(-86.5479312531447, 37.3078618276156)"
4952,"c(-81.838735, 38.706843)"
4592,"c(-81.873091, 38.750874)"
2581,"c(-87.4719627673316, 41.053981716504)"
2338,"c(-95.8677422562494, 29.9650532013907)"
571,"c(-77.6607110812418, 38.6173715406239)"
4268,"c(-122.104851, 47.673063)"
5034,"c(-93.8748, 32.9492)"
5787,"c(-122.800712, 38.421484)"
75,"c(-119.690521, 37.069923)"
67,"c(-119.23359336922, 35.2776146580161)"
1983,"c(-77.6398186231818, 38.6970952085606)"
1859,"c(-95.8277366745346, 32.7827595426323)"
7111,"c(-95.0954965831895, 32.1870153758036)"
1125,"c(-89.066985, 42.158146)"
4564,"c(-123.859388278768, 45.4955368968226)"
3077,"c(-91.6774478093557, 29.8412948038975)"
6209,"c(-90.6077, 30.3432)"
62,"c(-121.81639961687, 38.0268567480851)"
6414,"c(-77.6356728032484, 38.6411051651485)"
6095,"c(-91.4718424772347, 30.5073647357675)"
6977,"c(-77.6468944040862, 38.6305559068747)"
3425,"c(-80.576111, 39.164444)"
624,"c(-77.165, 37.694444)"
1935,"c(-77.150039, 37.684439)"
7152,"c(-79.767183, 36.293997)"
1986,"c(-93.5372, 36.0234)"
3572,"c(-81.480186695959, 27.7575169926822)"
490,"c(-84.8559777777778, 31.4805527777778)"
79,"c(-120.390144027463, 36.0577388455679)"
1852,"c(-84.081865, 34.623476)"
7314,"c(-81.9192859631802, 28.2927412489566)"
5432,"c(-90.7906037609789, 38.5641864447769)"
5509,"c(-92.6769473998798, 38.7360329524873)"
5510,"c(-95.0268621488931, 40.0486476086881)"
5513,"c(-92.7661998563169, 39.4292768917802)"
5656,"c(-92.6938870145493, 39.4182817543431)"
6030,"c(-75.991, 40.85794)"
4759,"c(-78.7921048205454, 39.9686283274749)"
2938,"c(-120.321936, 34.785707)"
2953,"c(-118.796, 34.1071)"
322,"c(-92.926234, 30.06051)"
335,"c(-90.748771, 29.777796)"
97,"c(-121.059336863986, 38.4186165277909)"
2505,"c(-121.141791, 38.465014)"
1138,"c(-122.79237, 38.39244)"
6131,"c(-93.8790197839759, 30.4019272849351)"
1480,"c(-77.885833, 36.558056)"
6127,"c(-95.0869225984346, 30.1218419533199)"
5574,"c(-81.2954790609179, 27.435651543036)"
4949,"c(-81.5305532473782, 27.6749752990005)"
3162,"c(-81.531916543683, 27.6780275922697)"
905,"c(-90.6045996668541, 29.6020887079389)"
235,"c(-81.7715895674123, 28.4271251998652)"
230,"c(-81.1617130534027, 28.8189698638456)"
1461,"c(-76.7461301256372, 37.2376915040761)"
6341,"c(-83.5168159218513, 30.3662451770776)"
456,"c(-87.2690661703763, 41.582801450463)"
428,"c(-81.1715333488095, 29.3092437320951)"
4448,"c(-81.1589471705615, 29.3199818077212)"
5448,"c(-81.4548210282965, 27.8179219236884)"
4338,"c(-81.4674706048299, 27.7557287207758)"
6160,"c(-81.4357267146191, 27.7805607584282)"
2596,"c(-80.7294321692536, 28.1072046916183)"
2889,"c(-81.1092457700426, 28.2012364150713)"
2153,"c(-74.6464539531209, 39.334389985086)"
625,"c(-77.8936970310224, 38.594591604406)"
5853,"c(-93.490776, 42.598782)"
6849,"c(-83.5917384322066, 32.8329297909343)"
6584,"c(-93.801973, 41.738625)"
6622,"c(-91.1188, 41.6017)"
5890,"c(-90.16649, 37.42106)"
5609,"c(-81.516395, 38.250426)"
5267,"c(-79.1825, 40.025)"
1129,"c(-90.52275, 30.71292)"
1133,"c(-90.52275, 30.71292)"
4603,"c(-90.769511, 29.826758)"
3466,"c(-90.7619982784103, 29.8359083145598)"
6619,"c(-81.3230745598017, 31.7800227920168)"
5535,"c(-77.5744, 38.6215)"
626,"c(-77.5811401229645, 38.6226001874756)"
1353,"c(-120.15645, 37.16206)"
7066,"c(-77.994, 38.966)"
515,"c(-83.6215, 32.9961)"
5049,"c(-81.5502271862899, 28.0330771811574)"
3214,"c(-98.3786671898361, 38.493930054119)"
800,"c(-82.05551, 41.11693)"
572,"c(-76.4475279151982, 36.7762280071769)"
4840,"c(-121.671944399651, 38.3313552362013)"
813,"c(-82.8544691199591, 36.285188532408)"
2098,"c(-83.1162048704612, 36.1358323423005)"
6535,"c(-82.096130613659, 40.0704496380502)"
654,"c(-77.650276762023, 38.6249876114665)"
2106,"c(-87.4403330480114, 30.4453204820423)"
6482,"c(-78.027414, 33.987453)"
2956,"c(-77.5444710120239, 39.2002857650817)"
1932,"c(-103.6748, 39.2582)"
6672,"c(-75.927533, 38.548335)"
6284,"c(-122.782310929356, 45.5975767671161)"
7018,"c(-122.764503, 47.662991)"
3430,"c(-90.7614, 31.9044)"
2159,"c(-89.2340366803659, 30.5643340787616)"
3543,"c(-93.6132, 33.465)"
6860,"c(-86.582463, 35.308752)"
2452,"c(-92.1122733094578, 35.1819580451574)"
2850,"c(-81.0778358739222, 28.3738297083205)"
1470,"c(-90.902718, 38.764256)"
2987,"c(-92.83974, 31.538113)"
3488,"c(-92.8458, 31.5264)"
1892,"c(-78.469444, 37.750556)"
1853,"c(-83.424072, 33.384468)"
2450,"c(-94.474974, 36.460416)"
6375,"c(-80.07011, 39.5907)"
6288,"c(-83.7908, 39.4068)"
1091,"c(-89.1414664451373, 38.0289589447052)"
5505,"c(-89.139067, 38.020939)"
1117,"c(-84.226, 32.6578)"
249,"c(-82.0902807414681, 26.6148116548982)"
508,"c(-82.77, 33.62277)"
1076,"c(-91.916018, 31.177671)"
5724,"c(-96.566057, 34.984374)"
6248,"c(-80.424624, 39.424237)"
507,"c(-83.83523, 33.21405)"
1002,"c(-83.848611, 33.231111)"
1003,"c(-83.848611, 33.231111)"
2646,"c(-82.974667, 38.055178)"
1007,"c(-83.194, 40.579)"
860,"c(-83.197424, 40.589824)"
873,"c(-83.194, 40.579)"
885,"c(-81.2406953664223, 40.3647677736659)"
5081,"c(-86.2565086360366, 36.5958009703304)"
6580,"c(-93.860264, 41.636965)"
5817,"c(-90.959841, 29.891573)"
109,"c(-81.9757491219958, 30.2381091350118)"
6187,"c(-90.1530610654392, 38.1267314998126)"
3289,"c(-86.4270595253917, 34.1248669848311)"
1449,"c(-121.464857049059, 38.7679818945719)"
635,"c(-77.3551542018044, 38.5308459823762)"
5191,"c(-84.7068385139393, 35.4966444361902)"
573,"c(-78.6021750700088, 37.7879920859715)"
333,"c(-92.560236, 30.825158)"
4340,"c(-82.6365267976323, 27.439152538515)"
2615,"c(-89.1569206833474, 30.412336049092)"
1210,"c(-124.044452683966, 46.4068237138994)"
6675,"c(-81.8819740622242, 32.6826229371873)"
2171,"c(-81.7277397168221, 31.6525905868821)"
5987,"c(-94.687913668976, 30.1282836885608)"
6269,"c(-81.6608482268408, 27.0521100075037)"
1074,"c(-91.976584, 32.836446)"
6616,"c(-79.917, 33.485)"
107,"c(-81.9444770654638, 30.4683557019998)"
4272,"c(-87.0683, 34.3183)"
5248,"c(-89.918792, 35.272288)"
1018,"c(-119.846871598027, 34.4396169797471)"
5572,"c(-93.5965725529583, 30.8023445197127)"
708,"c(-93.4657, 32.28615)"
574,"c(-77.6072626189593, 39.0343642944148)"
1147,"c(-79.02855, 39.9723)"
2663,"c(-92.3675, 31.644722)"
4805,"c(-77.5212, 36.6313)"
2247,"c(-89.4860003004324, 30.278788177344)"
2341,"c(-95.5162515139585, 29.4555619012004)"
5827,"c(-81.4095514004338, 34.4607434036404)"
1868,"c(-78.0087675044351, 34.2377026738153)"
5479,"c(-78.0344152117219, 33.9894700570662)"
5410,"c(-78.120178, 34.071816)"
5014,"c(-78.2397, 34.32326)"
3282,"c(-81.1292, 34.6718)"
7281,"c(-87.840024, 36.576109)"
718,"c(-91.642993, 33.691461)"
3045,"c(-82.0329707463547, 37.8661421043261)"
2104,"c(-89.482917298466, 30.2701095550178)"
1243,"c(-83.871, 32.253)"
2812,"c(-76.8622979079554, 37.1788770708433)"
1086,"c(-90.6149, 38.662029)"
4347,"c(-110.716603, 32.838355)"
2063,"c(-81.5674736462338, 30.204353121582)"
312,"c(-90.734563, 29.988166)"
130,"c(-80.2278310776399, 26.4213245541)"
2355,"c(-81.371565, 32.196105)"
4866,"c(-91.01523, 30.01072)"
2830,"c(-81.0611879592081, 27.905012998227)"
5589,"c(-86.1887856168433, 35.7152923765411)"
2010,"c(-122.588480420089, 48.7772931430652)"
6702,"c(-81.3873620605076, 26.8801405686785)"
628,"c(-76.067035408503, 36.8026685071181)"
3352,"c(-117.362080785356, 34.1449971294397)"
2799,"c(-70.674116, 41.948966)"
2723,"c(-70.843534, 42.746445)"
2724,"c(-70.824902, 42.790929)"
2876,"c(-71.129542, 41.867992)"
6875,"c(-74.0167179780592, 40.6577662274795)"
3181,"c(-76.5084546428492, 38.185850239311)"
4609,"c(-76.7638266845934, 39.2472220289811)"
5385,"c(-75.792857, 39.034098)"
5420,"c(-76.3544444444444, 38.0897222222222)"
3049,"c(-88.2768225462579, 33.8891011006186)"
3511,"c(-88.3884423674022, 33.6911336510628)"
4295,"c(-90.0839120904262, 32.3675225103712)"
3050,"c(-88.7212812470857, 30.7025802336391)"
766,"c(-88.7246363730012, 30.9987390319474)"
767,"c(-88.7369721775256, 30.4537663678108)"
5666,"c(-119.581, 37.7459)"
2261,"c(-69.3145935911071, 44.4648888126353)"
2269,"c(-70.612323, 44.095667)"
2259,"c(-70.293940719757, 43.7659247523401)"
2270,"c(-70.3636878822918, 43.5762069762487)"
2264,"c(-70.3949529590386, 43.9312835336763)"
2273,"c(-70.6791470574774, 43.2571318124107)"
2272,"c(-70.7509845163037, 43.2057319671693)"
2260,"c(-70.7969137661346, 43.501636160953)"
2319,"c(-72.28105, 42.887017)"
2318,"c(-72.3686466117888, 42.9095699036327)"
2317,"c(-71.232286, 43.424056)"
2320,"c(-71.7015062758877, 43.4821894724375)"
2316,"c(-71.535358, 43.449575)"
2185,"c(-70.878764, 43.209375)"
2322,"c(-71.1851333265873, 43.2765053538656)"
2323,"c(-71.0392941872724, 42.9833685410263)"
2326,"c(-70.7191783723475, 43.04949628049)"
2327,"c(-70.7231425827348, 43.0707942047699)"
2324,"c(-71.0234266232951, 43.4670914299745)"
2321,"c(-70.9613695528478, 43.1283133613255)"
2325,"c(-71.020361, 43.152492)"
2315,"c(-71.531779501167, 44.5865704624073)"
2282,"c(-70.0194621808519, 43.7629857125628)"
2278,"c(-69.8092415512839, 44.5842868943156)"
2274,"c(-69.3695395277585, 44.568512358974)"
2281,"c(-70.0285232443292, 43.8614477620542)"
2291,"c(-69.7327478635779, 43.8051861571749)"
2292,"c(-69.4504583431828, 43.9802112287802)"
2288,"c(-70.229096787341, 43.9266500630714)"
2283,"c(-69.6818113406149, 44.3576090449436)"
2284,"c(-69.6881202131213, 44.3706621188992)"
2285,"c(-69.6732970146589, 44.3791868404096)"
2286,"c(-69.6714871976428, 44.3807734178445)"
2290,"c(-69.8339230496251, 43.9280789956185)"
2275,"c(-68.1512209494335, 44.5269611790429)"
2279,"c(-70.7157224641023, 43.2122905971915)"
2287,"c(-70.4504671554705, 43.4827082761772)"
2277,"c(-70.2668429192937, 43.757464482013)"
2276,"c(-70.7101369179148, 43.3225016538257)"
2280,"c(-70.643574, 43.341642)"
2289,"c(-70.4683297551042, 43.4218954860402)"
2328,"c(-71.1420901639095, 44.8346090590386)"
2329,"c(-71.5470331341528, 43.6637081692296)"
2310,"c(-68.1250596534421, 45.5804191272357)"
2301,"c(-69.097594, 45.209647)"
2296,"c(-69.98027, 43.874051)"
2299,"c(-69.1901850932129, 44.3194050078213)"
2297,"c(-69.8835616270599, 44.3319390530163)"
2295,"c(-68.8148844752945, 44.9697635735412)"
2305,"c(-69.4254417686666, 44.6839919896099)"
2306,"c(-69.3762093262428, 44.6264897150607)"
2298,"c(-69.2283757358471, 44.1010725671253)"
2304,"c(-69.9690075957862, 43.9885974325958)"
2300,"c(-68.7240850173475, 44.5021380435498)"
2311,"c(-70.2546993540027, 44.5242453669124)"
2303,"c(-70.9351123598999, 44.2173007828432)"
2302,"c(-70.9468902854434, 44.1904031083733)"
2307,"c(-70.7163034774851, 43.1842128129757)"
2312,"c(-70.6189080139175, 44.0892183869238)"
2294,"c(-70.681747201741, 43.3697077282925)"
2309,"c(-70.7521172529902, 43.2039792275849)"
2308,"c(-70.7711001926449, 43.2125189511114)"
